Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,1996-01-01,1996-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,37.640000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,42.590000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,42.340000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,37.480000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,37.370000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,33.170000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,32.310000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,35.680000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,36.590000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,38.740000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,40.700000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,46.580000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,49.550000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,63.260000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,63.320000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,59.780000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,62.770000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,63.530000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,97.950000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,97.950000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,104.090000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,130.370000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,134.300000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,131.330000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,131.490000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,131.440000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,826,'01970,Unmanufactured tobacco,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,131.390000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,61700.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,61700.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,694.700000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,30.540000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,32.460000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,25.400000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,32.120000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,36.350000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,48.340000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,54.700000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,54.380000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,48.130000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,47.950000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,42.600000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,41.500000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,45.830000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,47.000000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.750000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,56.200000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,61.530000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,74.300000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,80.190000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,73.270000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,68.640000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,79.620000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,83.380000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,92.500000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,100.600000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,106.900000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,133.890000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,137.930000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,130.690000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,124.360000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,118.130000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,692,'01658,"Vanilla, raw",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,111.900000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,21113.800000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,23031.500000,A
KEN,2016-01-01,2016-01-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,100635.000000,A
KEN,2016-02-01,2016-02-29,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,97399.000000,A
KEN,2016-03-01,2016-03-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,99820.000000,A
KEN,2016-04-01,2016-04-30,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,104343.000000,A
KEN,2016-05-01,2016-05-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,102382.000000,A
KEN,2016-06-01,2016-06-30,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,107475.000000,A
KEN,2016-07-01,2016-07-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,106197.000000,A
KEN,2016-08-01,2016-08-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,103078.000000,A
KEN,2016-09-01,2016-09-30,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,104658.000000,A
KEN,2016-10-01,2016-10-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,105275.000000,A
KEN,2016-11-01,2016-11-30,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,106303.000000,A
KEN,2016-12-01,2016-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,106709.000000,A
KEN,2017-01-01,2017-01-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2017,2017,7001,January,LCU,108110.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,70000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,59000.000000,A
KEN,2020-01-01,2020-01-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,90000.000000,A
KEN,2020-02-01,2020-02-29,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,40000.000000,A
KEN,2020-03-01,2020-03-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,70000.000000,A
KEN,2020-04-01,2020-04-30,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,75000.000000,A
KEN,2020-05-01,2020-05-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,40000.000000,A
KEN,2020-08-01,2020-08-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,40000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,567,'01221,Watermelons,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,50000.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,567,'01221,Watermelons,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,21113.800000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,567,'01221,Watermelons,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,23031.500000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,567,'01221,Watermelons,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,70000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,567,'01221,Watermelons,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,59000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,567,'01221,Watermelons,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,50000.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,567,'01221,Watermelons,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,215.100000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,567,'01221,Watermelons,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,226.900000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,567,'01221,Watermelons,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,686.300000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,567,'01221,Watermelons,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,554.200000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,567,'01221,Watermelons,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,456.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,21.270000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,21.630000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,16.390000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,19.770000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,26.990000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,25.100000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,28.390000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,28.280000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,25.080000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,25.000000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,22.280000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,21.700000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,23.970000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,24.580000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,26.030000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,29.400000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,34.730000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,44.260000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,49.170000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,51.310000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,55.700000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,64.610000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,67.670000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,75.310000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,107.460000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,117.220000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,113.370000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,163.420000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,356.280000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,300.290000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,254.490000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,567,'01221,Watermelons,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,363.630000,I
KEN,1991-01-01,1991-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,5000.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,3857.000000,A
KEN,1993-01-01,1993-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,5650.000000,A
KEN,1994-01-01,1994-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,12000.000000,A
KEN,1995-01-01,1995-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,13000.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,15630.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,17700.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,16901.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,18140.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,16075.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,18007.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,17243.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,19389.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,15,'0111,Wheat,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,22167.000000,A
